production_company_type_id,production_company_name
1229,Comalt - Comunicação Alternativa
1230,Hochschule für Film und Fernsehen der DDR
1231,Create One
1232,Original Pictures
1233,Jaylar Productions
1234,Xiao Le Boyslove
1235,PBS Kids Sprout
1236,Ateliê Produções
1237,Arab Telemedia
1238,YTV
1239,Lilix
1240,CJ Entertainment
1241,Herafilm
1242,StudioPlus
1243,Bandai Namco Live Creative
1244,CABRO* Productions
1245,Country Music Television (CMT)
1246,Buffalo 8 Productions
1247,HvD Productions
1248,Het Familiedrama
1249,Greener Grass Production
1250,Torregrosa Producciones
1251,Bonne Pioche Télévision
1252,Magnolia TV
1253,幸星动画
1254,Sunday Night
1255,Salud Productions
1256,Connecticut Public Television
1257,Kazé Germany
1258,Bushiroad Creative
1259,"TSUMUGI AKITA ANIMATION LAB Co.Ltd."
1260,FunMeter
1261,Eyeboogie
1262,Medium Quality
1263,TVK
1264,Level-5
1265,Production Ace
1266,NBC Sports Network
1267,上海绘之刃文化创意有限公司
1268,Temporary Insanity Productions
1269,Триграф
1270,Avanpost
1271,Heller Highwater Pictures
1272,LandQ Studios
1273,WABC-TV
1274,Let It Rain Films
1275,Fugue State
1276,Rock My Soul Productions
1277,Artists Television Group (ATG)
1278,ABC Network Productions
1279,Farm Kid
1280,ATK Medya Yapım
1281,分子互动
1282,VRT Studio's
1283,Millennium Canadian Productions Ltd.
1284,Merv Griffin Enterprises
1285,Curious Films
1286,Five Dogs
1287,Star Image
1288,Rastar Productions
1289,UGC FICTION
1290,Panache Productions
1291,Kiss & Kill See
1292,Invent TV
1293,Cinevilla Studio
1294,Awesome TV
1295,Fantasiafilmi
1296,Créativité & Développement
1297,Southern Star
1298,B Real Productions
1299,M&OPlays
1300,Bogota Film
1301,Yein E&M
1302,Striker Entertainment
1303,Studio Trite
1304,Galafilm
1305,SKY PerfecTV!
1306,Galaxy Studios
1307,International Television Films
1308,Focus Film
1309,FOX Entertainment Studios
1310,MAGNUM9
1311,I.D.D.H.
1312,Sandra Carter Productions
1313,NFL Network
1314,Mitsubishi
1315,Live Cartoon
1316,Slovenský filmový ústav
1317,Constant c Productions
1318,Now TV
1319,Curly Girly
1320,NorBud Productions
1321,Svarog Films Company
1322,Kitchen Factory
1323,Mr. Miyagi
1324,Abacus Productions
1325,Flying Heart Films
1326,Diamond City Films
1327,Zaftig Films
1328,Afternoonnap
1329,TVP VOD
1330,Lexington Films
1331,The Waldo Film Company
1332,Woodman Park Productions
1333,Sony Music Entertainment Australia
1334,SSD
1335,Кинокомпания Леман
1336,Crown Creative Productions
1337,Baltmedia
1338,Emotion Production
1339,Ten Films
1340,Sotsu Eizo
1341,ART & BOB
1342,Scandinavian Content Group
1343,oh us.
1344,Success
1345,Television 360
1346,Latina Pictures
1347,Odessa Films Mexico
1348,Priamus
1349,Piece of Pie Productions
1350,Meridian Broadcasting Ltd
1351,Anami Films
1352,Aslan Film
1353,AVANTI │TOAST
1354,Iwerks & Co.
1355,TV Globo Pernambuco
1356,VTM
1357,studio HōKIBOSHI
1358,小明太极网络科技有限公司
1359,Yaoqi
1360,Eyeworks Australia
1361,Republic Records
1362,ORBI-XXI Productions
1363,Spectrum Productions
1364,East
1365,1895 Films
1366,BOOTLEG
1367,Bones
1368,Radiusone Sdn Bhd
1369,Sundance Studios
1370,Dakota Pictures
1371,北京博方影视文化有限公司
1372,Art Pictures Vision
1373,Métropole Production
1374,Partner Film
1375,NET.
1376,wabi-sabi
1377,Bryant Zamberlan Group
1378,24 Kitchen
1379,Abi & Abi Pictures
1380,Houbunsha
1381,Magic Johnson Entertainment
1382,STX Television
1383,Dongyang Production
1384,Velha Filmes
1385,Pearson All-American Television
1386,DMLS TV
1387,东阳青雨传媒股份有限公司、浙江影视集团 、蓝色星空影业
1388,Media 3.14
1389,SOUR Bangkok
1390,Nikkatsu Studio
1391,Schweizer Fernsehen (FS)
1392,Studio Max
1393,National Theatre of Scotland
1394,Fragmented Films FF
1395,GODT Media
1396,Objective Productions
1397,Shaun Cassidy Productions
1398,央视纪录国际传媒有限公司CCTV
1399,VMedia Studio
1400,The DocuMedia Group
1401,Love Productions USA
1402,Berliner Film Companie
1403,Kensington Communications
1404,Sparkling Productions
1405,SkinnyDip Pictures
1406,The O'Brien Company
1407,Super Alright
1408,Low Dweller Productions
1409,11th Street Productions
1410,Spitfire Studios
1411,Westworld Story
1412,Pearl Street Films
1413,Little Rock Pictures
1414,ALSO
1415,Les Auteurs Associés
1416,VVP-Alyans
1417,Discovery Networks Danmark
1418,TOHO animation STUDIO
1419,Bheeshm International
1420,Animaatti
1421,Son et Lumière
1422,Culture Entertainment
1423,Inc.
1424,Dois Moleques Produções
1425,Tri-Slash
1426,江苏幸福蓝海
1427,Bild+ Productions
1428,Media World Features
1429,Aspetuck Productions
1430,IMAGICA Entertainment Media Services
1431,Axess Film Factory
1432,Avenue Productions
1433,Tetra Média Fiction / La pépinière
1434,Talent Web
1435,PMC Productions
1436,E&H production
1437,Delicatessen Filmes
1438,Doriane Films
1439,Vsesoyuznaya GTRK
1440,Lancer Productions Limited
1441,VARA
1442,3Beep
1443,Chilechitá
1444,TINDRA FILM
1445,"Кинокомпания ""Сокол"""
1446,Central Films
1447,Mandt Bros. Productions
1448,Shoot the Moon Productions
1449,Studio Matrix
1450,Nine Lives Media
1451,Ghost Pictures
1452,Jaffe / Braunstein Entertainment
1453,Sunset Road Productions
1454,Webstrook Media
1455,Produkcija ETM
1456,LaRubia
1457,Compari Entertainment
1458,Louis Rudolph Productions
1459,NAVER
1460,Dygra Films S.L.
1461,A Team Productions
1462,Dreamtool Entertainment
1463,New Remote Productions
1464,CatchPlay
1465,Night & Day production audiovisuelle
1466,Jungka Bangkok
1467,Meadowlark Media
1468,CITVC
1469,Zewatchers
1470,SRcom Média
1471,Promenade
1472,Center for Asian American Media Production
1473,Tivoli Film
1474,Magic Seed Productions
1475,Pacific TV Productions Tahiti
1476,Συμμαχία για την Ελλάδα
1477,Odessa Film Studio
1478,Películas Pendelton
1479,Zoo Aperto
1480,Tern TV
1481,Ambience Entertainment
1482,Workerbee
1483,Orsander Media & Communications
1484,Catalina Productions
1485,VoenFilm
1486,Korea Copyright Commission
1487,Fiction Factory Productions
1488,Hunan Television
1489,Qyuki Digital Media
1490,Woman of Letters
1491,英皇娱乐集团 (HK)
1492,Bargoens
1493,Studio Soi
1494,Kadokawa Shoten
1495,Nippur Media
1496,Comedy Central
1497,Berlanti Productions
1498,RTV Ljubljana
1499,BBC Manchester
1500,Medicis Productions
1501,Janson-Menville Productions
1502,8bit
1503,Itamambuca
1504,spotlight
1505,ASI Studios
1506,Catapult Films
1507,Pixys Produções Artísticas
1508,Les Productions Point-Final
1509,DUBBING BROTHERS
1510,Four by Two Films
1511,La Chouette Compagnie
1512,Senkosha
1513,NET
1514,Fata Morgana Productions
1515,Cromwell Productions
1516,TF1 Films Production
1517,Red Sand
1518,Les Productions du Grand Fleuve
1519,GRAPHILM
1520,Saphire Screen Sdn Bhd
1521,Charles Grinker Productions
1522,Vyond
1523,FULLSCREEN
1524,Three's a Company
1525,Digipost
1526,On the Day
1527,Avrotros
1528,racing tv
1529,RTL Entertainment
1530,Nikbebekus production
1531,MadLab Animations
1532,Fukushima Gainax
1533,Illusion Films
1534,I Know A Guy
1535,HBO Polska
1536,Skyvision Entertainment
1537,Warner Bros. International Television Production Germany
1538,Groff Entertainment
1539,Arkéïon Films
1540,Honeycomb Animation
1541,Samsearn Prodution
1542,Wonderdog Productions
1543,Apaches Films
1544,We Got POP
1545,K2studio
1546,truTV
1547,Lighthearted Entertainment
1548,Stormworld Productions
1549,Anime Beans
1550,Mondo Deluxe
1551,Les Films du printemps
1552,Warner Bros International Television Production Japan
1553,Cartoon Network Studios
1554,Heritage Movies Sdn Bhd
1555,La Media Inglesa Producciones
1556,Vegan Blintzes
1557,Wardah Communication Sdn Bhd
1558,Yobo Studios
1559,Cypress Production
1560,桂林电视台
1561,Mainstreet Pictures
1562,ActionFliks Media Corporation
1563,The Crest Lamp Company
1564,Jizzy Entertainment
1565,Cheyenne Films
1566,Schoolzone
1567,N.N. Productions
1568,American Nitwits
1569,Mountain TV
1570,La Casa Murmura
1571,Madison Motion Pictures
1572,Parovoz Animation Studio
1573,40 Acres and a Mule Filmworks
1574,Reg Grundy Productions Pty.
1575,Mezo Entertainment
1576,Liquidminds Production
1577,Office Nobu
1578,Mad Productions
1579,Shion
1580,Mongkoldee Production
1581,StudioCanal
1582,台湾新纪元文化公司
1583,WDM
1584,Irwin Allen Productions
1585,SOD Create
1586,Les Productions Herby Moreau
1587,TTV Film Christian Berger
1588,Team Coco
1589,Astro Ceria
1590,Prounen Film
1591,Loribel
1592,Hebe Forever
1593,Compañía Iberoamericana de TV
1594,Chabraque Productions
1595,LA Productions
1596,Klei Entertainment
1597,Lucasfilm Animation
1598,Howdeshell Films
1599,Barunson
1600,Side+
1601,Hengdian World Studios
1602,Screen Gems
1603,湖南宏梦卡通制作公司
1604,MOZUS Productions
1605,Milkshake Productions
1606,Eleventh Hour Films
1607,Jinloe official
1608,Slovenská televízia Bratislava
1609,Медиапрофсоюз
1610,Midwest LTD
1611,AnderAnderA Production
1612,Mosaic Media Group
1613,Redd Foxx Productions
1614,Nightshade
1615,ServusTV
1616,Panoramic Media
1617,GEM
1618,Caos Calmo Filmes
1619,Cimbalino Filmes
1620,BBC Radio 1
1621,ITN Factual Productions
1622,Thunderbird Entertainment
1623,Kraylevich Productions Inc.
1624,C. Productions
1625,Byakuya Shobo
1626,Mass Appeal
1627,Tyler Durden And Kino Fist
1628,Cresset Communications
1629,Breaklight Pictures
1630,Original Television
1631,霹雳国际多媒体
1632,Stone Lantern Films
1633,Pink Productions
1634,lester persky productions
1635,Yekta Gostar
1636,Neher Prodüksiyon
1637,Glowfrog Studios
1638,Mercury Filmworks
1639,Keeper Pictures
1640,Mulberry Square Productions
1641,Sunset Lane Media
1642,Cinetype
1643,A+E Networks
1644,Hungry Jay Media
1645,Estela Films
1646,GigaPix Studios
1647,Duncan Brothers
1648,Ring Productions
1649,北广传媒影视有限公司
1650,Gogacine
1651,Formula Creative
1652,ViViA
1653,NordicStories AS
1654,USATV
1655,Komuna
1656,Fraia Film
1657,Norsk Fjernsyn
1658,Studio Praxinos
1659,Production +h.
1660,100 Balas
1661,The Air Ministry
1662,河南电视台
1663,RTL Televizija
1664,Kazak Productions
1665,Axmo Deus
1666,Round Two Productions
1667,Temple Street Productions
1668,Clockwork FIlms
1669,Cine Groupe
1670,KOSKA
1671,Geneon Entertainment USA
1672,Workpoint Pictures (TH)
1673,Hector BV
1674,XYZnetworks
1675,MBC C&I
1676,Hungry Man
1677,MF Fois 2
1678,EO MEDIA
1679,Streamline Pictures
1680,WonderBoys Media
1681,Mark Goffman Productions
1682,Bilderfest
1683,1001TV
1684,Kondo Teruo Production
1685,Yuekai Film & Television
1686,Centre National de la Recherche Scientifique (CNRS)
1687,Box TV
1688,Blackjack Films
1689,Imaj Film
1690,上海银润传媒广告有限公司
1691,华语大业文化传播有限公司
1692,Mistral Média
1693,Incognita Films
1694,Palearctic Films
1695,FANWORKS INC.
1696,Disney Media Productions
1697,Shout! Factory
1698,Aurora World Corp
1699,Frontier Media
1700,Tappeluft Pictures
1701,Dragonsteel Films
1702,Clesi Cinematografica
1703,Jeff Franklin Productions
1704,Cardiff Productions
1705,Comic Media
1706,Majin Petit
1707,Western Edge Pictures
1708,Super Frog
1709,Costa do Castelo Filmes
1710,Pausoka Departamento I+D
1711,Mattel Creations
1712,Wellspring Productions
1713,Amuse Films
1714,Productions J
1715,Cinemate
1716,Patricia Nardo Production
1717,Technicolor Motion Picture Corporation
1718,MediaVivere
1719,Verte Filmes
1720,G&G
1721,ScreenDog Productions
1722,Stellar Yapım
1723,Piwi+
1724,Vanadas Productions
1725,StarLight Films
1726,Nathan Studios Inc.
1727,GJ Films International
1728,Hikari
1729,Charaction
1730,Boy Meets Girl Film Company
1731,Firmadois (F2)
1732,Blackside
1733,Victoria
1734,Saint Exupéry-d'Agay Estate
1735,Blow Out Productions
1736,NOHO Film and Television
1737,Boomerang
1738,Common Language Films
1739,Amazon Film Productions
1740,International Droits et Divers Holding (IDDH)
1741,Character 7
1742,Fake Empire Productions
1743,Panama Hat Productions
1744,Limited Company Video Star
1745,TPB OTP Productions
1746,Mad Possum Pictures
1747,Odeon Film
1748,McNamara Paper Products
1749,Click Productions
1750,GOLDFISH
1751,FATT Productions
1752,Infinitum Productions
1753,Renegade Pictures
1754,Combate
1755,Japan Home Video
1756,Tamakoshi
1757,Nintendo
1758,Million
1759,Thruline Entertainment
1760,Tükenmez Kalem Film
1761,Game Six Productions
1762,Croton Media
1763,Whitworth Media Limited
1764,Brady Productions
1765,Underdog Productions
1766,Gibson Keen Movies
1767,SBS Plus
1768,Link Rights
1769,Les Films du Losange
1770,Vanity Projects
1771,广东东昇影视文化传播有限公司
1772,汉鼎宇佑传媒集团有限公司
1773,Kadokawa Daiei Studio
1774,Star
1775,Amalia Film
1776,Pordeecom
1777,TO BOOKS
1778,NorthStar Productions
1779,Studio Essence
1780,Johnson Production Group
1781,Drive Production
1782,World's End Productions
1783,Unicef
1784,Entertainment 360
1785,Cold Gin Productions
1786,Mawuli Productions
1787,Sender Freies Berlin
1788,Oko-Film
1789,Hiromi
1790,MTV Россия
1791,Marmota Studio
1792,GéTéVé Productions
1793,Ubisoft
1794,Urban Wall Streat
1795,di Bonaventura Pictures
1796,Upfront Entertainment
1797,Cuckoo's Nest Studios
1798,NW Productions Services
1799,OperaHouse
1800,GAİN MEDYA A.Ş.
1801,Shining Film AG
1802,Ascendant Pictures
1803,Nuance Productions
1804,Pixef
1805,Studio Gram
1806,HH Productions
1807,MiNT
1808,DXD Films
1809,Syco Television
1810,RTL Super
1811,Hutton Productions
1812,Media Hub
1813,Stewart Brothers
1814,Kaïbou
1815,It's So Easy Productions
1816,Hit+Run Creative
1817,Somoud Production
1818,Gambar Bergerak
1819,Universal Production Partners
1820,3Lance Media Productions
1821,Positive Image Video
1822,Accent Entertainment Corporation
1823,First Serve International
1824,Two Oceans Production
1825,Belisario Productions
1826,The Answer Studio
1827,CTDENM
1828,Kabreet Productions
1829,La Presse Télé
1830,上海剧酷文化传播有限公司
1831,Jara Production
1832,Hank and Jed
1833,Tsuburaya Productions
1834,Berthemont
1835,Film² [filmhochzwei]
1836,JB Creative
1837,Nouvanaand Films
1838,Ecovidrio
1839,Carte Blanche Films
1840,Varsity Pictures
1841,Käpy-Filmi
1842,Lordbull Filmes
1843,WHITE FOX Izukōgen Studio
1844,Shadow Entertainment
1845,Mars Films
1846,TVINDIE Film Production
1847,iMotion
1848,D Media Production
1849,Planète Juniors
1850,SB Projects
1851,Studio Globus
1852,A-Ten Alliances Sdn Bhd
1853,GRAVITY WELL
1854,Balkanic Media
1855,Avamar Entertainment
1856,Highway 41 Productions
1857,87North Productions
1858,Telefe
1859,Sokolobl Entertainment
1860,Douglas Road Productions
1861,Inicia Films
1862,MRC
1863,Desilu Productions
1864,Seymour Films
1865,Eros Worldwide
1866,Dogwood Pictures
1867,Nomad
1868,Hibou Productions Ltd
1869,Seven Stories
1870,Webedia
1871,РТР-Фильм
1872,Red Square TV
1873,Alliance Films
1874,Hearst Entertainment Productions
1875,World Wide Mind
1876,Planet Alive Films
1877,Reinhardt-Film
1878,Brad Lachman Productions
1879,Page Two Productions
1880,Kiklop film
1881,S1-T3CG
1882,Storer Programs
1883,Show of Force
1884,Kids Like Us
1885,3Mana Creative
1886,Invincible Pictures Corp.
1887,Fox 21
1888,10.7 Productions
1889,北京中视和展投资有限公司
1890,Quad Productions
1891,tall pony productions
1892,Universum Film
1893,Supercars Media
1894,Midnight Radio
1895,Two Cats Productions
1896,The Ring (UK)
1897,Grete Grote
1898,McGibbon-Parriott Productions
1899,Media Managers
1900,SOL Entertainment Production Corp.
1901,HOP Filmes
1902,Point Virgule Communication
1903,RGTRK Ostankino
1904,Magilla Entertainment
1905,Fineman Entertainment
1906,Backa Media Group
1907,Miller-Milkis-Boyett Productions
1908,Granada Entertainment
1909,J.K. Productions S.A – Καραγιάννης
1910,The Werewolf Game Production Committee
1911,哈尔滨龙江影视文化发展有限公司
1912,Neue Münchner Fernsehproduktion (NMF)
1913,Quiet On Set
1914,HBO Downtown Productions
1915,Just Productions
1916,Buffalo Gal Pictures
1917,Dan Wigutow Productions
1918,Telecom Entertainment Inc.
1919,KCTS Television
1920,BBH entertainment
1921,Письмошная
1922,18Thirty Entertainment
1923,Viacom Productions
1924,Hello Filmmaker
1925,MediaCorp
1926,Hentemann Films
1927,AOI Pro.
1928,The Cramer Company
1929,Medusa Film
1930,Ecofilm
1931,NFL Productions
1932,Jovem Pan News
1933,Pacific Electric Picture Company
1934,América Producciones
1935,Zespół Filmowy Silesia
1936,Nice Shot Productions
1937,Mauzi Films
1938,DDT Pro-Wrestling Co.
1939,Producciones Azteca
1940,Panavision UK
1941,Wired Studios
1942,Uncharted Territory
1943,Emshell Producers
1944,Pollyanna Graphics
1945,Corymore Productions
1946,Maboroshi Koubou
1947,Tout sur l'Ecran
1948,Nub TV
1949,Creative Scotland
1950,KF Production
1951,AVRO Television
1952,Corona Filmproduktion
1953,malibu dj's party
1954,Firstaction Studios
1955,Sindbad Production
1956,Hans Bubby
1957,Yostar Pictures
1958,Sad Clown Productions
1959,Furnace
1960,Aubes Productions et Ango Productions
1961,Cobra Film Department
1962,Video Arts
1963,Jumping Dog Productions
1964,Pallas Télévision
1965,MotorTrend Group
1966,Spiral International
1967,LAND
1968,Eurofilm
1969,Nova Production
1970,La Industria
1971,Studio Takuranke
1972,Flying Mallet
1973,Filma-Cass
1974,Tribune Studios
1975,Mid Atlantic Films
1976,Little Brother Films
1977,Grosso Jacobson
1978,M-Production Media
1979,Popfilm
1980,Columbia TriStar International Television
