vote_count,vote_average,show_id
0,0.0,209802
0,0.0,44700
0,0.0,209840
0,0.0,11177
0,0.0,124651
0,0.0,28742
0,0.0,71092
0,0.0,130741
0,0.0,11165
0,0.0,11164
0,0.0,16719
0,0.0,209804
0,0.0,16759
0,0.0,153262
0,0.0,138736
0,0.0,138735
0,0.0,56810
0,0.0,57537
0,0.0,134533
0,0.0,129702
0,0.0,89596
0,0.0,100697
0,0.0,89593
0,0.0,89554
0,7.0,89592
0,0.0,89547
0,0.0,56836
0,0.0,41664
0,0.0,138738
0,0.0,138737
0,0.0,153254
0,0.0,73344
0,0.0,206199
0,0.0,89595
0,0.0,138730
0,0.0,55683
0,0.0,89550
0,0.0,100683
0,0.0,41627
0,0.0,46264
0,0.0,219287
0,0.0,219243
0,0.0,219285
0,0.0,54896
0,0.0,102645
0,0.0,23612
0,0.0,102678
0,0.0,16574
0,0.0,11153
0,0.0,11151
0,0.0,102686
0,0.0,23698
0,0.0,40534
0,0.0,131258
0,0.0,131216
0,0.0,119832
0,0.0,11166
0,0.0,71067
0,0.0,18364
0,0.0,11149
0,0.0,111579
0,0.0,71062
0,0.0,131262
0,0.0,11181
0,0.0,71071
0,0.0,153293
0,0.0,54870
0,0.0,54893
0,0.0,54856
0,0.0,54855
0,0.0,216494
0,0.0,44651
0,0.0,218447
0,0.0,73134
0,0.0,41646
0,0.0,104177
0,0.0,133933
0,0.0,201675
0,0.0,201674
0,0.0,201673
0,0.0,124616
0,0.0,201668
0,0.0,44624
0,0.0,44627
0,0.0,108878
0,0.0,133919
0,0.0,44649
0,0.0,9574
0,0.0,24549
0,0.0,41641
0,0.0,134014
0,0.0,133998
0,0.0,131259
0,0.0,119835
0,0.0,65138
0,0.0,217227
0,0.0,71094
0,0.0,18365
0,0.0,111528
0,0.0,44691
0,0.0,209809
0,0.0,18324
0,0.0,154590
0,0.0,154543
0,0.0,11178
0,0.0,154580
0,0.0,154579
0,0.0,201650
0,0.0,111560
0,0.0,4649
0,0.0,111566
0,0.0,133988
0,0.0,44692
0,0.0,111571
0,0.0,18357
0,0.0,154592
0,0.0,154541
0,0.0,154581
0,0.0,131261
0,0.0,217001
0,0.0,11175
0,0.0,124650
0,0.0,23615
0,0.0,217294
0,0.0,217296
0,0.0,56802
0,0.0,134596
0,0.0,134595
0,0.0,209810
0,0.0,111577
0,0.0,119820
0,0.0,111509
0,0.0,124652
0,0.0,209820
0,0.0,40531
0,0.0,23619
0,0.0,217298
0,0.0,111570
0,0.0,217292
0,0.0,217295
0,0.0,111515
0,0.0,18316
0,0.0,16573
0,0.0,11199
0,0.0,111575
0,0.0,111505
0,0.0,18369
0,0.0,5685
0,0.0,86445
0,0.0,86447
0,0.0,209811
0,0.0,201691
0,0.0,201690
0,0.0,23684
0,0.0,111552
0,0.0,23606
0,0.0,23622
0,0.0,209830
0,0.0,44699
0,0.0,4651
0,0.0,209818
0,0.0,111596
0,0.0,209813
0,0.0,209812
0,0.0,201692
0,0.0,23611
0,0.0,24502
0,0.0,111553
0,0.0,209805
0,0.0,111549
0,0.0,23621
0,0.0,102687
0,0.0,71075
0,0.0,102684
0,0.0,50600
0,0.0,86441
0,0.0,50575
0,0.0,111511
0,0.0,5636
0,0.0,44612
0,0.0,105778
0,0.0,111533
0,0.0,111504
0,0.0,18320
0,0.0,44645
0,0.0,134000
0,0.0,111520
0,0.0,18366
0,0.0,111581
0,0.0,111514
0,0.0,204437
0,0.0,111510
0,0.0,111536
0,0.0,102668
0,0.0,122295
0,0.0,18322
0,0.0,18321
0,0.0,209819
0,0.0,124604
0,0.0,111562
0,0.0,131221
0,0.0,40529
0,0.0,111556
0,0.0,86419
0,0.0,50509
0,0.0,131209
0,0.0,32582
0,0.0,122276
0,0.0,50526
0,0.0,18314
0,0.0,111548
0,0.0,50522
0,0.0,4187
0,0.0,86443
0,0.0,111517
0,0.0,50518
0,0.0,50514
0,0.0,50511
0,0.0,86417
0,0.0,124610
0,0.0,32567
0,0.0,4195
0,0.0,65132
0,0.0,122291
0,0.0,111547
0,0.0,4691
0,0.0,111561
0,0.0,44610
0,0.0,201624
0,0.0,23687
0,0.0,221346
0,0.0,111582
0,0.0,16575
0,0.0,24580
0,0.0,23665
0,0.0,154513
0,0.0,4655
0,0.0,127810
0,0.0,24560
0,0.0,23679
0,0.0,11172
0,0.0,120296
0,0.0,120292
0,0.0,23686
0,0.0,55021
0,0.0,55078
0,0.0,111554
0,0.0,18307
0,0.0,225919
0,0.0,225918
0,0.0,23699
0,0.0,217288
0,0.0,124608
0,0.0,124606
0,0.0,124605
0,0.0,217284
0,0.0,4692
0,0.0,105777
0,0.0,131253
0,0.0,131201
0,0.0,133952
0,0.0,122299
0,0.0,18383
0,0.0,102688
0,0.0,131203
0,0.0,105701
0,0.0,122283
0,0.0,50546
0,0.0,18387
0,0.0,204480
0,0.0,217277
0,0.0,207652
0,0.0,105774
0,0.0,5631
0,0.0,122275
0,0.0,50508
0,0.0,18382
0,0.0,209826
0,0.0,209825
0,0.0,209824
0,0.0,209822
0,0.0,124603
0,0.0,111568
0,0.0,154273
0,0.0,44693
0,0.0,54888
0,0.0,138729
0,0.0,204104
0,0.0,56844
0,0.0,134593
0,0.0,134592
0,0.0,134591
0,0.0,129724
0,0.0,134535
0,0.0,33178
0,0.0,154275
0,0.0,154274
0,0.0,111565
0,0.0,134531
0,0.0,100661
0,0.0,156440
0,0.0,154285
0,0.0,153207
0,0.0,11102
0,0.0,50521
0,0.0,56272
0,0.0,234342
0,0.0,157853
0,0.0,157850
0,0.0,157849
0,0.0,217215
0,0.0,209889
0,0.0,209888
0,0.0,122294
0,0.0,4176
0,0.0,71079
0,0.0,50525
0,0.0,71077
0,0.0,217234
0,0.0,50583
0,0.0,209899
0,0.0,225925
0,0.0,44654
0,0.0,209891
0,0.0,209890
0,0.0,217214
0,0.0,111530
0,0.0,71084
0,0.0,102662
0,0.0,102660
0,0.0,71078
0,0.0,50523
0,0.0,86421
0,0.0,111518
0,0.0,4186
0,0.0,44601
0,0.0,65198
0,0.0,65189
0,0.0,65162
0,0.0,32584
0,0.0,18309
0,0.0,4197
0,0.0,5629
0,0.0,105703
0,0.0,217231
0,0.0,5651
0,0.0,5649
0,0.0,32527
0,0.0,65135
0,0.0,5620
0,0.0,65164
0,0.0,44615
0,0.0,65159
0,0.0,44614
0,0.0,122277
0,0.0,44677
0,0.0,131229
0,0.0,44629
0,0.0,218486
0,0.0,28745
0,0.0,92988
0,0.0,55007
0,0.0,32506
0,0.0,65802
0,0.0,32501
0,0.0,18361
0,0.0,217212
0,0.0,209823
0,0.0,217204
0,0.0,204405
0,0.0,100695
0,0.0,50501
0,0.0,32511
0,0.0,5625
0,0.0,32508
0,0.0,32507
0,0.0,4181
0,0.0,32503
0,0.0,18323
0,0.0,217209
0,0.0,217210
0,0.0,209841
0,0.0,217205
0,0.0,217233
0,0.0,154619
0,0.0,154618
0,0.0,41651
0,0.0,81906
0,0.0,81904
0,0.0,23109
0,0.0,39256
0,0.0,39254
0,0.0,108979
0,0.0,92990
0,0.0,108818
0,0.0,218426
0,0.0,218487
0,0.0,221397
0,0.0,217023
0,0.0,81909
0,0.0,60090
0,0.0,81905
0,0.0,44676
0,0.0,81901
0,0.0,217100
0,0.0,39219
0,0.0,217032
0,0.0,23181
0,0.0,41696
0,0.0,226599
0,0.0,221398
0,0.0,18386
0,0.0,50519
0,0.0,4185
0,0.0,4182
0,0.0,97615
0,0.0,209884
0,0.0,209883
0,0.0,122233
0,0.0,39238
0,0.0,154514
0,0.0,119808
0,0.0,55082
0,0.0,217203
0,0.0,39264
0,0.0,121179
0,0.0,23111
0,0.0,39300
0,0.0,108933
0,0.0,92912
0,0.0,97613
0,0.0,44668
0,0.0,92993
0,0.0,39287
0,0.0,97611
0,0.0,81976
0,0.0,23116
0,0.0,209900
0,0.0,4676
0,0.0,18367
0,0.0,225924
0,0.0,71069
0,0.0,225927
0,0.0,50557
0,0.0,122298
0,0.0,217213
0,0.0,18304
0,0.0,18302
0,0.0,4700
0,0.0,18384
0,0.0,18319
0,0.0,18368
0,0.0,50520
0,0.0,32510
0,0.0,225923
0,0.0,4679
0,0.0,18363
0,0.0,4678
0,0.0,209887
0,0.0,18306
0,0.0,50504
0,0.0,50503
0,0.0,44682
0,0.0,4693
0,0.0,53422
0,0.0,47106
0,0.0,216628
0,0.0,7043
0,0.0,217039
0,0.0,55090
0,0.0,78738
0,0.0,211471
0,0.0,209878
0,0.0,23120
0,0.0,23103
0,0.0,65133
0,0.0,154621
0,0.0,108939
0,0.0,55038
0,0.0,55014
0,0.0,65126
0,0.0,55088
0,0.0,217043
0,0.0,108980
0,0.0,39277
0,0.0,23182
0,0.0,209894
0,0.0,23118
0,0.0,82989
0,0.0,23102
0,0.0,13371
0,0.0,228826
0,0.0,53419
0,0.0,110916
0,0.0,110993
0,0.0,137476
0,0.0,41709
0,0.0,221384
0,0.0,37308
0,0.0,212129
0,0.0,212118
0,0.0,37342
0,0.0,220034
0,0.0,221376
0,0.0,221395
0,0.0,221394
0,0.0,221374
0,0.0,120251
0,0.0,24598
0,0.0,47138
0,0.0,37382
0,0.0,37329
0,0.0,37328
0,0.0,37327
0,0.0,37326
0,0.0,120299
0,0.0,37341
0,0.0,79969
0,0.0,65129
0,0.0,222062
0,0.0,217021
0,0.0,153210
0,0.0,55004
0,0.0,55025
0,0.0,217099
0,0.0,226586
0,0.0,81984
0,0.0,204102
0,0.0,204101
0,0.0,108942
0,0.0,28798
0,0.0,40936
0,0.0,28743
0,0.0,64160
0,0.0,92903
0,0.0,108935
0,0.0,41637
0,0.0,222067
0,0.0,41635
0,0.0,204103
0,0.0,154623
0,0.0,154622
0,0.0,28799
0,0.0,108940
0,0.0,55039
0,0.0,108938
0,0.0,224243
0,0.0,211474
0,0.0,23662
0,0.0,44673
0,0.0,44669
0,0.0,97612
0,0.0,9545
0,0.0,217093
0,0.0,217092
0,0.0,79968
0,0.0,224266
0,0.0,224246
0,0.0,224245
0,0.0,92907
0,0.0,224241
0,0.0,39295
0,0.0,211473
0,0.0,211472
0,0.0,209880
0,0.0,224234
0,0.0,56251
0,0.0,209893
0,0.0,4193
0,0.0,23117
0,0.0,78780
0,0.0,212102
0,0.0,24537
0,0.0,81960
0,0.0,39294
0,0.0,39220
0,0.0,220470
0,0.0,55087
0,0.0,41634
0,0.0,222064
0,0.0,23179
0,0.0,39285
0,0.0,217091
0,0.0,92909
0,0.0,119802
0,0.0,55012
0,0.0,39257
0,0.0,39258
0,0.0,81956
0,0.0,41669
0,0.0,81988
0,0.0,222048
0,0.0,41655
0,0.0,56857
0,0.0,41658
0,0.0,146281
0,0.0,222042
0,0.0,60368
0,0.0,221339
0,0.0,24566
0,0.0,23155
0,0.0,120276
0,0.0,23170
0,0.0,154599
0,0.0,221330
0,0.0,224282
0,0.0,120291
0,0.0,221345
0,0.0,217026
0,0.0,221343
0,0.0,221342
0,0.0,60367
0,0.0,24565
0,0.0,55005
0,0.0,221334
0,0.0,24511
0,0.0,24558
0,0.0,224284
0,0.0,224283
0,0.0,221347
0,0.0,217029
0,0.0,217028
0,0.0,221344
0,0.0,108958
0,0.0,23110
0,0.0,39298
0,0.0,23172
0,0.0,120277
0,0.0,23672
0,0.0,23134
0,0.0,55046
0,0.0,222066
0,0.0,23127
0,0.0,23163
0,0.0,23161
0,0.0,107984
0,0.0,23159
0,0.0,60387
0,0.0,108816
0,0.0,221356
0,0.0,24563
0,0.0,23171
0,0.0,81934
0,0.0,111598
0,0.0,55045
0,0.0,23167
0,0.0,23164
0,0.0,108871
0,0.0,55019
0,0.0,92910
0,0.0,119804
0,0.0,56854
0,0.0,218473
0,0.0,81962
0,0.0,108953
0,0.0,108951
0,0.0,41636
0,0.0,41697
0,0.0,41657
0,0.0,41656
0,0.0,138739
0,0.0,55081
0,0.0,41653
0,0.0,56855
0,0.0,82968
0,0.0,56856
0,0.0,64148
0,0.0,218472
0,0.0,218471
0,0.0,55023
0,0.0,41699
0,0.0,41638
0,0.0,146286
0,0.0,39286
0,0.0,146285
0,0.0,41654
0,0.0,221396
0,0.0,97606
0,0.0,222053
0,0.0,5686
0,0.0,127802
0,0.0,201643
0,0.0,201617
0,0.0,222032
0,0.0,24525
0,0.0,201649
0,0.0,24521
0,0.0,24520
0,0.0,60351
0,0.0,201640
0,0.0,60378
0,0.0,92951
0,0.0,24571
0,0.0,24532
0,0.0,201646
0,0.0,154600
0,0.0,222031
0,0.0,154595
0,0.0,24522
0,0.0,201648
0,0.0,23634
0,0.0,24568
0,0.0,23101
0,0.0,86499
0,0.0,23132
0,0.0,122247
0,0.0,4680
0,0.0,122245
0,0.0,18325
0,0.0,18310
0,0.0,32523
0,0.0,50505
0,0.0,44688
0,0.0,44686
0,0.0,39281
0,0.0,50502
0,0.0,86452
0,0.0,50517
0,0.0,39260
0,0.0,209896
0,0.0,44602
0,0.0,122244
0,0.0,50560
0,0.0,209831
0,0.0,86434
0,0.0,44690
0,0.0,224268
0,0.0,119805
0,0.0,44683
0,0.0,224277
0,0.0,23618
0,0.0,111595
0,0.0,201647
0,0.0,222038
0,0.0,221357
0,0.0,108874
0,0.0,217090
0,0.0,217036
0,0.0,81979
0,0.0,23168
0,0.0,224267
0,0.0,23632
0,0.0,60350
0,0.0,222041
0,0.0,222063
0,0.0,217022
0,0.0,222061
0,0.0,24567
0,0.0,23625
0,0.0,23660
0,0.0,60357
0,0.0,60355
0,0.0,92918
0,0.0,222065
0,0.0,108963
0,0.0,55041
0,0.0,24501
0,0.0,23630
0,0.0,120287
0,0.0,221338
0,0.0,55050
0,0.0,146211
0,0.0,92902
0,0.0,81935
0,0.0,221331
0,0.0,78723
0,0.0,78720
0,0.0,78718
0,0.0,224278
0,0.0,120284
0,0.0,120283
0,0.0,122246
0,0.0,120281
0,0.0,222050
0,0.0,78776
0,0.0,146210
0,0.0,55047
0,0.0,24526
0,0.0,78725
0,0.0,224281
0,0.0,224280
0,0.0,224279
0,0.0,146287
0,0.0,137444
0,0.0,137494
0,0.0,137492
0,0.0,32457
0,0.0,32456
0,0.0,78779
0,0.0,55049
0,0.0,55048
0,0.0,55022
0,0.0,78764
0,0.0,146277
0,0.0,108964
0,0.0,9101
0,0.0,212107
0,0.0,212105
0,0.0,212104
0,0.0,78785
0,0.0,24569
0,0.0,78744
0,0.0,221340
0,0.0,78737
0,0.0,23126
0,0.0,146278
0,0.0,78727
0,0.0,222059
0,0.0,212110
0,0.0,200985
0,0.0,200981
0,0.0,200977
0,0.0,200956
0,0.0,200975
0,0.0,200995
0,0.0,200992
0,0.0,134711
0,0.0,104185
0,0.0,60098
0,0.0,60097
0,0.0,60096
0,0.0,218408
0,0.0,220488
0,0.0,76702
0,0.0,53284
0,0.0,56249
0,0.0,37383
0,0.0,56247
0,0.0,60315
0,0.0,23150
0,0.0,104166
0,0.0,218450
0,0.0,218468
0,0.0,218465
0,0.0,218464
0,0.0,53269
0,0.0,24556
0,0.0,24555
0,0.0,24570
0,0.0,55033
0,0.0,23156
0,0.0,220449
0,0.0,220011
0,0.0,220006
0,0.0,201420
0,0.0,220002
0,0.0,220001
0,0.0,201500
0,0.0,108936
0,0.0,220459
0,0.0,218431
0,0.0,19085
0,0.0,157810
0,0.0,220452
0,0.0,220451
0,0.0,60348
0,0.0,218404
0,0.0,108819
0,0.0,104198
0,0.0,53276
0,0.0,37366
0,0.0,53274
0,0.0,221387
0,0.0,221385
0,0.0,78716
0,0.0,78714
0,0.0,55075
0,0.0,60366
0,0.0,55073
0,0.0,120278
0,0.0,221333
0,0.0,60358
0,0.0,23125
0,0.0,55017
0,0.0,23639
0,0.0,60352
0,0.0,108961
0,0.0,55037
0,0.0,55076
0,0.0,23627
0,0.0,55074
0,0.0,60363
0,0.0,217041
0,0.0,221337
0,0.0,39211
0,0.0,55086
0,0.0,55085
0,0.0,108971
0,0.0,108925
0,0.0,26883
0,0.0,26859
0,0.0,26878
0,0.0,26877
0,0.0,221369
0,0.0,221368
0,0.0,218420
0,0.0,120217
0,0.0,219202
0,0.0,134723
0,0.0,71257
0,0.0,220489
0,0.0,56259
0,0.0,220487
0,0.0,220483
0,0.0,220482
0,0.0,220480
0,0.0,120270
0,0.0,53260
0,0.0,104197
0,0.0,120266
0,0.0,120236
0,0.0,71242
0,0.0,120232
0,0.0,120213
0,0.0,76704
0,0.0,100686
0,0.0,16773
0,0.0,154204
0,0.0,75261
0,0.0,59322
0,0.0,59321
0,0.0,38804
0,0.0,100976
0,0.0,38802
0,0.0,220857
0,0.0,70239
0,0.0,83260
0,0.0,59379
0,0.0,83225
0,0.0,83243
0,0.0,83221
0,0.0,156519
0,0.0,83241
0,0.0,50559
0,0.0,96179
0,0.0,83681
0,0.0,83656
0,0.0,89577
0,0.0,55680
0,0.0,153507
0,0.0,83682
0,0.0,83259
0,0.0,53271
0,0.0,104181
0,0.0,218405
0,0.0,218402
0,0.0,104199
0,0.0,104144
0,0.0,104146
0,0.0,212153
0,0.0,220500
0,0.0,56265
0,0.0,56264
0,0.0,212184
0,0.0,221378
0,0.0,56276
0,0.0,56275
0,0.0,56274
0,0.0,41749
0,0.0,41716
0,0.0,41711
0,0.0,134798
0,0.0,46702
0,0.0,41734
0,0.0,201488
0,0.0,54067
0,0.0,221377
0,0.0,220453
0,0.0,70648
0,0.0,53283
0,0.0,70697
0,0.0,41707
0,0.0,41706
0,0.0,60012
0,0.0,220061
0,0.0,220063
0,0.0,201415
0,0.0,201441
0,0.0,220058
0,0.0,37304
0,0.0,201493
0,0.0,37330
0,0.0,220457
0,0.0,56300
0,0.0,37323
0,0.0,37322
0,0.0,41719
0,0.0,104187
0,0.0,120218
0,0.0,220060
0,0.0,220059
0,0.0,134709
0,0.0,201495
0,0.0,201494
0,0.0,37303
0,0.0,37878
0,0.0,210008
0,0.0,120272
0,0.0,146258
0,0.0,121192
0,0.0,71230
0,0.0,201439
0,0.0,201498
0,0.0,220017
0,0.0,220015
0,0.0,76706
0,0.0,120297
0,0.0,220460
0,0.0,60316
0,0.0,60313
0,0.0,220003
0,0.0,134800
0,0.0,134799
0,0.0,218403
0,0.0,201499
0,0.0,201413
0,0.0,201410
0,0.0,201409
0,0.0,201490
0,0.0,220013
0,0.0,220100
0,0.0,120258
0,0.0,80315
0,0.0,120229
0,0.0,137481
0,0.0,137480
0,0.0,119798
0,0.0,47130
0,0.0,131099
0,0.0,119716
0,0.0,209212
0,0.0,119709
0,0.0,209205
0,0.0,10589
0,0.0,10574
0,0.0,216682
0,0.0,210006
0,0.0,210004
0,0.0,110502
0,0.0,216617
0,0.0,117524
0,0.0,119719
0,0.0,131098
0,0.0,119714
0,0.0,209211
0,0.0,10508
0,0.0,9159
0,0.0,146082
0,0.0,41717
0,0.0,37338
0,0.0,41741
0,0.0,46704
0,0.0,60009
0,0.0,216616
0,0.0,7037
0,0.0,7054
0,0.0,216606
0,0.0,7052
0,0.0,7051
0,0.0,7050
0,0.0,221375
0,0.0,7046
0,0.0,7062
0,0.0,7061
0,0.0,10552
0,0.0,37896
0,0.0,10550
0,0.0,37895
0,0.0,117518
0,0.0,7053
0,0.0,9166
0,0.0,131017
0,0.0,10563
0,0.0,120274
0,0.0,221392
0,0.0,221373
0,0.0,221371
0,0.0,221370
0,0.0,37373
0,0.0,104186
0,0.0,71206
0,0.0,137429
0,0.0,212188
0,0.0,212187
0,0.0,137423
0,0.0,137422
0,0.0,37340
0,0.0,134707
0,0.0,54066
0,0.0,71297
0,0.0,134722
0,0.0,134721
0,0.0,134717
0,0.0,70696
0,0.0,71227
0,0.0,54581
0,0.0,137428
0,0.0,137424
0,0.0,201407
0,0.0,56262
0,0.0,71237
0,0.0,55077
0,0.0,222035
0,0.0,222034
0,0.0,222027
0,0.0,78740
0,0.0,110509
0,0.0,118941
0,0.0,37862
0,0.0,37884
0,0.0,101889
0,0.0,37881
0,0.0,37880
0,0.0,37886
0,0.0,10530
0,0.0,110515
0,0.0,27447
0,0.0,37891
0,0.0,37889
0,0.0,37888
0,0.0,230690
0,0.0,7743
0,0.0,7742
0,0.0,7740
0,0.0,7709
0,0.0,230665
0,0.0,137500
0,0.0,53273
0,0.0,53272
0,0.0,37301
0,0.0,201428
0,0.0,201404
0,0.0,201425
0,0.0,108825
0,0.0,222060
0,0.0,222033
0,0.0,78736
0,0.0,78784
0,0.0,78783
0,0.0,60362
0,0.0,60377
0,0.0,222036
0,0.0,108955
0,0.0,212111
0,0.0,221391
0,0.0,108806
0,0.0,37310
0,0.0,222028
0,0.0,108820
0,0.0,97635
0,0.0,108945
0,0.0,108817
0,0.0,154589
0,0.0,221358
0,0.0,10554
0,0.0,37875
0,0.0,27437
0,0.0,230696
0,0.0,230695
0,0.0,119797
0,0.0,120250
0,0.0,120267
0,0.0,80326
0,0.0,37869
0,0.0,80323
0,0.0,47200
0,0.0,9158
0,0.0,80320
0,0.0,111000
0,0.0,52916
0,0.0,146099
0,0.0,80312
0,0.0,80311
0,0.0,70677
0,0.0,120269
0,0.0,37870
0,0.0,80325
0,0.0,80303
0,0.0,80322
0,0.0,47197
0,0.0,37868
0,0.0,65011
0,0.0,110505
0,0.0,110504
0,0.0,110503
0,0.0,210002
0,0.0,131029
0,0.0,121175
0,0.0,7039
0,0.0,110508
0,0.0,110985
0,0.0,9104
0,0.0,9102
0,0.0,53444
0,0.0,118926
0,0.0,10522
0,0.0,216633
0,0.0,110997
0,0.0,7727
0,0.0,110514
0,0.0,110513
0,0.0,37887
0,0.0,110986
0,0.0,53431
0,0.0,53499
0,8.0,53446
0,0.0,53445
0,0.0,120230
0,0.0,217082
0,0.0,81914
0,0.0,217079
0,0.0,217097
0,0.0,236164
0,0.0,73758
0,0.0,15997
0,0.0,217063
0,0.0,73784
0,0.0,73779
0,0.0,9122
0,0.0,41701
0,0.0,203537
0,0.0,47104
0,0.0,216647
0,0.0,216646
0,0.0,117517
0,0.0,216695
0,0.0,216693
0,0.0,216685
0,0.0,10538
0,0.0,127281
0,0.0,216688
0,0.0,47108
0,0.0,216630
0,0.0,131094
0,0.0,209675
0,0.0,19069
0,0.0,209688
0,0.0,92965
0,0.0,53479
0,0.0,34583
0,0.0,34581
0,0.0,30903
0,0.0,45784
0,0.0,34600
0,0.0,224221
0,0.0,217087
0,0.0,217084
0,0.0,236106
0,0.0,236190
0,0.0,236141
0,0.0,236165
0,0.0,211462
0,0.0,15959
0,0.0,236162
0,0.0,236161
0,0.0,236114
0,0.0,15903
0,0.0,211478
0,0.0,40543
0,0.0,15955
0,0.0,51904
0,0.0,120248
0,0.0,120247
0,0.0,32427
0,0.0,32435
0,0.0,221381
0,0.0,120260
0,0.0,120259
0,0.0,218442
0,0.0,104178
0,0.0,110978
0,0.0,110951
0,0.0,230661
0,0.0,110998
0,0.0,51902
0,0.0,81012
0,0.0,81010
0,0.0,211406
0,0.0,45760
0,0.0,209670
0,0.0,23144
0,0.0,200967
0,0.0,209667
0,0.0,209666
0,0.0,209617
0,0.0,236180
0,0.0,27411
0,0.0,37871
0,0.0,146088
0,0.0,146087
0,0.0,216623
0,0.0,13382
0,0.0,53404
0,0.0,52922
0,0.0,10531
0,0.0,228827
0,0.0,37883
0,0.0,118929
0,0.0,110999
0,0.0,216648
0,0.0,80334
0,0.0,137475
0,0.0,120219
0,0.0,212178
0,0.0,104162
0,0.0,104183
0,0.0,104159
0,0.0,216638
0,0.0,127282
0,0.0,104158
0,0.0,218456
0,0.0,218455
0,0.0,10521
0,0.0,104189
0,0.0,104957
0,0.0,104908
0,0.0,33542
0,0.0,83922
0,0.0,205781
0,0.0,60063
0,0.0,56203
0,0.0,60061
0,0.0,157826
0,0.0,104969
0,0.0,54540
0,0.0,16523
0,0.0,211451
0,0.0,92915
0,0.0,211405
0,0.0,211470
0,0.0,211447
0,0.0,211463
0,0.0,217077
0,0.0,55071
0,0.0,211457
0,0.0,34574
0,0.0,217066
0,0.0,236126
0,0.0,81013
0,0.0,15953
0,0.0,122512
0,0.0,122582
0,0.0,231662
0,0.0,76789
0,0.0,231676
0,0.0,54533
0,0.0,23670
0,0.0,23669
0,0.0,23666
0,0.0,34263
0,0.0,60060
0,0.0,60032
0,0.0,1353
0,0.0,209010
0,0.0,209009
0,0.0,205762
0,0.0,224851
0,0.0,128902
0,0.0,154360
0,0.0,209005
0,0.0,205756
0,0.0,42583
0,0.0,60095
0,0.0,201622
0,0.0,26381
0,0.0,212137
0,0.0,224431
0,0.0,81011
0,0.0,51912
0,0.0,81008
0,0.0,30978
0,0.0,30975
0,0.0,55072
0,0.0,110928
0,0.0,15905
0,0.0,15904
0,0.0,55064
0,0.0,34571
0,0.0,209677
0,0.0,51980
0,0.0,40540
0,0.0,217002
0,0.0,217056
0,0.0,73762
0,0.0,209668
0,0.0,16518
0,0.0,16517
0,0.0,92970
0,0.0,92947
0,0.0,40545
0,0.0,30963
0,0.0,55079
0,0.0,73772
0,0.0,16522
0,0.0,16521
0,0.0,16541
0,0.0,92914
0,0.0,16516
0,0.0,92933
0,0.0,211458
0,0.0,55069
0,0.0,55067
0,0.0,55066
0,0.0,34572
0,0.0,55063
0,0.0,61344
0,0.0,52913
0,0.0,52912
0,0.0,52911
0,0.0,53436
0,0.0,52908
0,0.0,52907
0,0.0,209669
0,0.0,52905
0,0.0,27418
0,0.0,27414
0,0.0,53498
0,0.0,209679
0,0.0,16524
0,0.0,217046
0,0.0,212180
0,0.0,212131
0,0.0,212198
0,0.0,212197
0,0.0,212195
0,0.0,32465
0,0.0,200969
0,0.0,32445
0,0.0,212193
0,0.0,236127
0,0.0,131012
0,0.0,80721
0,0.0,51906
0,0.0,224269
0,0.0,224248
0,0.0,16540
0,0.0,217096
0,0.0,16514
0,0.0,16513
0,0.0,16531
0,0.0,16528
0,0.0,16526
0,0.0,53497
0,0.0,9127
0,0.0,34596
0,0.0,92954
0,0.0,32442
0,0.0,61615
0,0.0,120300
0,0.0,212161
0,0.0,212160
0,0.0,212159
0,0.0,236169
0,0.0,212156
0,0.0,121116
0,0.0,15957
0,0.0,15956
0,0.0,55060
0,0.0,212181
0,0.0,212175
0,0.0,212173
0,0.0,212172
0,0.0,212169
0,0.0,212167
0,0.0,212189
0,0.0,54584
0,0.0,120237
0,0.0,32444
0,0.0,120252
0,0.0,32440
0,0.0,34536
0,0.0,120215
0,0.0,134731
0,0.0,92980
0,0.0,217095
0,0.0,73769
0,0.0,15930
0,0.0,211449
0,0.0,92963
0,0.0,92962
0,0.0,92961
0,0.0,92960
0,0.0,209680
0,0.0,15902
0,0.0,54594
0,0.0,92943
0,0.0,54592
0,0.0,41779
0,0.0,41752
0,0.0,120221
0,0.0,41750
0,0.0,30970
0,0.0,15958
0,0.0,71268
0,0.0,71262
0,0.0,71259
0,0.0,120234
0,0.0,92938
0,0.0,53265
0,0.0,52944
0,0.0,52909
0,0.0,53457
0,0.0,51910
0,0.0,209686
0,0.0,209685
0,0.0,209684
0,0.0,209683
0,0.0,209682
0,0.0,209681
0,0.0,92956
0,0.0,73775
0,0.0,92942
0,0.0,30922
0,0.0,34593
0,0.0,30915
0,0.0,30913
0,0.0,236163
0,0.0,45787
0,0.0,45786
0,0.0,45785
0,0.0,30902
0,0.0,205952
0,0.0,205993
0,0.0,55080
0,0.0,92921
0,0.0,92919
0,0.0,216618
0,0.0,230676
0,0.0,230675
0,0.0,230674
0,0.0,230673
0,0.0,110507
0,0.0,110506
0,0.0,230669
0,0.0,230668
0,0.0,51909
0,0.0,51908
0,0.0,121194
0,0.0,15954
0,0.0,71246
0,0.0,71245
0,0.0,71275
0,0.0,200972
0,0.0,10539
0,0.0,212194
0,0.0,32480
0,0.0,32479
0,0.0,32478
0,0.0,121198
0,0.0,200955
0,0.0,41782
0,0.0,71248
0,0.0,55058
0,0.0,23174
